query id,cosine recall,euclidean recall,cosine precision,euclidean precision,cosine f-measure,euclidean f-measure,cosine similarity results,euclidean similarity results
11,0.375,0.375,2.4,0.2,0.26086956521739135,0.26086956521739135,"[  28   64  320  654  473 1356   72   20    2 1108 1149  667 1238  273
 1389]","[ 995  471   28   64  320  654  473 1356   72   20    2 1108 1149  667
 1238]"
12,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.26666666666666666,0.3809523809523809,0.3809523809523809,"[ 624 1223  631  650 1094  245 1221 1209 1164   86 1222  805  652  215
 1144]","[ 471  995  624 1223  631  650 1094  245 1221 1209 1164   86 1222  805
  652]"
13,0.2,0.2,2.7333333333333334,0.06666666666666667,0.1,0.1,"[ 496  643  199  660  503  440  468  526 1268 1099  879  880  469  903
  780]","[ 471  995  496  643  199  660  503  440  468  526 1268 1099  879  880
  469]"
14,0.3333333333333333,0.3333333333333333,2.8000000000000003,0.06666666666666667,0.1111111111111111,0.1111111111111111,"[  64  256  170 1364  345  132  721  439  129  190  798 1156 1319  973
 1389]","[ 995  471   64  256  170 1364  345  132  721  439  129  190  798 1156
 1319]"
15,0.6666666666666666,0.6666666666666666,2.9333333333333336,0.13333333333333333,0.2222222222222222,0.2222222222222222,"[1096 1097  463 1117  462 1025 1099  949  542  553  866  761 1340  586
  817]","[ 471  995 1096 1097  463 1117  462 1025 1099  949  542  553  866  761
 1340]"
16,0.5,0.5,3.066666666666667,0.13333333333333333,0.2105263157894737,0.2105263157894737,"[ 498  106  803 1301  326  111  494 1112  528  927 1286  945  814  682
 1255]","[ 471  995  498  106  803 1301  326  111  494 1112  528  927 1286  945
  814]"
17,0.6666666666666666,0.6666666666666666,3.2,0.13333333333333333,0.2222222222222222,0.2222222222222222,"[ 106 1301  700 1281  498 1108    2  410  803  326   94  148  916  494
  404]","[ 995  471  106 1301  700 1281  498 1108    2  410  803  326   94  148
  916]"
18,0.5,0.5,3.3333333333333335,0.13333333333333333,0.2105263157894737,0.2105263157894737,"[ 248  498  154  492 1005   56   27 1006 1214  197  231 1347  372  234
  927]","[ 995  471  248  498  154  492 1005   56   27 1006 1214  197  231 1347
  372]"
19,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,"[ 660  190   61  706  446 1090  988 1260  847 1146  110  442 1153 1242
  402]","[ 995  471  660  190   61  706  446 1090  988 1260  847 1146  110  442
 1153]"
20,0.8,0.7,3.8666666666666667,0.4666666666666667,0.64,0.56,[500  88 268  87 104 300 158 450 963 966 270 123 269 970 407],[995 471 500  88 268  87 104 300 158 450 963 966 270 123 269]
21,0.6,0.6,4.066666666666666,0.2,0.3,0.3,"[ 502   68  377  343   16  686  271  302 1007  538  628 1176 1004 1199
  635]","[ 995  471  502   68  377  343   16  686  271  302 1007  538  628 1176
 1004]"
22,0.0,0.0,4.066666666666666,0.0,0.0,0.0,"[ 348  413  125  140  560  254  165    9  346 1147 1235   66   16  493
 1372]","[ 471  995  348  413  125  140  560  254  165    9  346 1147 1235   66
   16]"
23,0.15151515151515152,0.15151515151515152,4.3999999999999995,0.3333333333333333,0.20833333333333331,0.20833333333333331,"[ 892 1109 1259  586  903  718   11  753  902 1103 1287  130 1151  185
   28]","[ 471  995  892 1109 1259  586  903  718   11  753  902 1103 1287  130
 1151]"
24,0.5,0.5,4.533333333333333,0.13333333333333333,0.2105263157894737,0.2105263157894737,"[1317  756   88   46 1025 1034  268  981   12  738 1332  837 1088  399
  566]","[ 471  995 1317  756   88   46 1025 1034  268  981   12  738 1332  837
 1088]"
25,0.7,0.7,5.0,0.4666666666666667,0.56,0.56,[277 215 988 772 989 216 426 214 212 990 482 578 511 945 592],[995 471 277 215 988 772 989 216 426 214 212 990 482 578 511]
26,0.14285714285714285,0.14285714285714285,5.066666666666666,0.06666666666666667,0.09090909090909091,0.09090909090909091,"[ 382  348    4    3  629  389  611 1282  307 1355  306   23  568  309
  664]","[ 471  995  382  348    4    3  629  389  611 1282  307 1355  306   23
  568]"
27,0.75,0.75,5.266666666666667,0.2,0.31578947368421056,0.31578947368421056,"[1176 1178 1129 1031 1133  838  888  512 1070  224 1132  752  428  367
 1124]","[ 471  995 1176 1178 1129 1031 1133  838  888  512 1070  224 1132  752
  428]"
28,0.0,0.0,5.266666666666667,0.0,0.0,0.0,"[1050  367 1048  699  752  677  834  676 1362  485  415  921  250  779
  464]","[ 995  471 1050  367 1048  699  752  677  834  676 1362  485  415  921
  250]"
29,0.6,0.6,5.666666666666667,0.4,0.48,0.48,[465 513 211 146 787 612 420 514 561 464  26 250 797 683 147],[995 471 465 513 211 146 787 612 420 514 561 464  26 250 797]
30,0.25,0.25,5.800000000000001,0.13333333333333333,0.1739130434782609,0.1739130434782609,"[ 465  921  147  633  464  420 1070 1059 1197  247   19  801  513  388
  901]","[ 471  995  465  921  147  633  464  420 1070 1059 1197  247   19  801
  513]"
31,0.5,0.5,5.866666666666667,0.06666666666666667,0.11764705882352941,0.11764705882352941,"[ 751  749  247  916  919  712 1341  698  918  551 1082 1320  920  424
  743]","[ 995  471  751  749  247  916  919  712 1341  698  918  551 1082 1320
  920]"
32,0.2857142857142857,0.14285714285714285,6.000000000000001,0.06666666666666667,0.18181818181818182,0.09090909090909091,"[ 752  382  160  801  737  530  192 1186  921 1112  273 1197  468  665
  247]","[ 471  995  752  382  160  801  737  530  192 1186  921 1112  273 1197
  468]"
33,1.0,1.0,6.2666666666666675,0.26666666666666666,0.4210526315789474,0.4210526315789474,"[ 516  431  141 1155  252  714  672  594 1153  799  608  791 1074  610
  602]","[ 471  995  516  431  141 1155  252  714  672  594 1153  799  608  791
 1074]"
34,0.5714285714285714,0.5714285714285714,6.533333333333334,0.26666666666666666,0.36363636363636365,0.36363636363636365,"[ 610  431  799 1062  795 1153  516 1074  252  594  598 1350 1155  809
  876]","[ 995  471  610  431  799 1062  795 1153  516 1074  252  594  598 1350
 1155]"
35,0.0,0.0,6.533333333333334,0.0,0.0,0.0,"[1208  875 1244   75  654 1327   64  319  297 1389 1203  388  745  724
  720]","[ 471  995 1208  875 1244   75  654 1327   64  319  297 1389 1203  388
  745]"
36,0.0,0.0,6.533333333333334,0.0,0.0,0.0,"[ 661  283  550  564  398  281  123  347  120 1213  623  559  135  145
 1393]","[ 471  995  661  283  550  564  398  281  123  347  120 1213  623  559
  135]"
37,0.6,0.6,6.9333333333333345,0.4,0.48,0.48,[186 176 189 487 282 979 519 173 461 188 409 242 174 999 431],[995 471 186 176 189 487 282 979 519 173 461 188 409 242 174]
38,0.18181818181818182,0.18181818181818182,7.066666666666668,0.13333333333333333,0.15384615384615383,0.15384615384615383,"[ 976 1141  536 1264  433  979 1205  272 1211 1239  154 1373  360  505
  182]","[ 471  995  976 1141  536 1264  433  979 1205  272 1211 1239  154 1373
  360]"
39,0.2857142857142857,0.2857142857142857,7.333333333333335,0.26666666666666666,0.2758620689655172,0.2758620689655172,"[ 272 1154  315  418 1149 1264  959  406   37   43 1278  505 1257 1205
   40]","[ 471  995  272 1154  315  418 1149 1264  959  406   37   43 1278  505
 1257]"
40,0.15384615384615385,0.15384615384615385,7.466666666666669,0.13333333333333333,0.14285714285714288,0.14285714285714288,"[  37 1264 1368  272  568  505  418 1205   17   43 1257   40  536   41
  130]","[ 471  995   37 1264 1368  272  568  505  418 1205   17   43 1257   40
  536]"
41,0.5,0.5,7.600000000000002,0.13333333333333333,0.2105263157894737,0.2105263157894737,"[ 289  432 1340  874  433 1091  752 1243  803  205 1090  434  696  229
   60]","[ 471  995  289  432 1340  874  433 1091  752 1243  803  205 1090  434
  696]"
42,0.5,0.5,7.8000000000000025,0.2,0.28571428571428575,0.28571428571428575,"[ 526  503  521  468  469  440  496  797  439 1228  879  312   26  334
  780]","[ 471  995  526  503  521  468  469  440  496  797  439 1228  879  312
   26]"
43,0.8571428571428571,0.8571428571428571,8.200000000000003,0.4,0.5454545454545455,0.5454545454545455,"[ 469  503   39  526  467   70  404  468  194  312  521  496  990  903
 1267]",[995 471 469 503  39 526 467  70 404 468 194 312 521 496 990]
44,0.0,0.0,8.200000000000003,0.0,0.0,0.0,"[1199 1148  583   27 1031  232  760  367  752  862  921 1048  231 1228
  801]","[ 995  471 1199 1148  583   27 1031  232  760  367  752  862  921 1048
  231]"
45,0.23076923076923078,0.23076923076923078,8.400000000000002,0.2,0.21428571428571427,0.21428571428571427,"[ 525  305  123   84 1185  353 1299  133   98  540  623 1241  480  310
  645]","[ 471  995  525  305  123   84 1185  353 1299  133   98  540  623 1241
  480]"
46,0.375,0.375,8.800000000000002,0.4,0.38709677419354843,0.38709677419354843,"[ 123  525 1185  305  353   84  623 1366  564  873  120   49  145  398
  283]","[ 471  995  123  525 1185  305  353   84  623 1366  564  873  120   49
  145]"
47,0.4666666666666667,0.4666666666666667,9.26666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,"[ 525  327  568  310  663 1299  570  308 1200  260  305  307 1253   98
  537]","[ 471  995  525  327  568  310  663 1299  570  308 1200  260  305  307
 1253]"
48,0.3333333333333333,0.3333333333333333,9.533333333333337,0.26666666666666666,0.2962962962962963,0.2962962962962963,"[ 526  797  334  683   26  440  521  707 1228  900  902  655  439  879
  503]","[ 471  995  526  797  334  683   26  440  521  707 1228  900  902  655
  439]"
49,1.0,1.0,9.733333333333336,0.2,0.33333333333333337,0.33333333333333337,"[ 527  320  366 1235  321  365  322  478  476  854 1365  349  150   17
   72]","[ 995  471  527  320  366 1235  321  365  322  478  476  854 1365  349
  150]"
50,0.14285714285714285,0.14285714285714285,9.800000000000002,0.06666666666666667,0.09090909090909091,0.09090909090909091,"[1149 1154 1301   27  326  801  435  248  498 1207  406  192  161  494
  922]","[ 471  995 1149 1154 1301   27  326  801  435  248  498 1207  406  192
  161]"
51,0.09090909090909091,0.09090909090909091,9.866666666666669,0.06666666666666667,0.07692307692307691,0.07692307692307691,"[1301 1149 1154 1214  498  142   36  798  959  406  435  248  261 1391
  306]","[ 995  471 1301 1149 1154 1214  498  142   36  798  959  406  435  248
  261]"
52,1.0,1.0,10.200000000000003,0.3333333333333333,0.5,0.5,"[  21  326 1215   22  528  306 1142  629 1214    4   94   36  671  324
    3]","[ 471  995   21  326 1215   22  528  306 1142  629 1214    4   94   36
  671]"
53,0.2727272727272727,0.2727272727272727,10.400000000000002,0.2,0.23076923076923075,0.23076923076923075,"[ 437  208   61  269  407 1253  298  625  653 1273  447 1239  665 1274
 1181]","[ 995  471  437  208   61  269  407 1253  298  625  653 1273  447 1239
  665]"
54,0.2,0.2,10.533333333333335,0.13333333333333333,0.16,0.16,"[ 123   84  525  305 1185  666  564 1213  554  623   44  651  354  398
 1107]","[ 995  471  123   84  525  305 1185  666  564 1213  554  623   44  651
  354]"
55,0.36363636363636365,0.36363636363636365,10.800000000000002,0.26666666666666666,0.30769230769230765,0.30769230769230765,"[ 460 1149   17  406 1154  135  959  377   16  798  376 1214  350 1301
    4]","[ 995  471  460 1149   17  406 1154  135  959  377   16  798  376 1214
  350]"
56,0.36363636363636365,0.36363636363636365,11.06666666666667,0.26666666666666666,0.30769230769230765,0.30769230769230765,"[ 753  202  391  783 1275 1339  856  878   14  593 1338  749 1111 1105
  637]","[ 995  471  753  202  391  783 1275 1339  856  878   14  593 1338  749
 1111]"
57,0.26666666666666666,0.26666666666666666,11.333333333333337,0.26666666666666666,0.26666666666666666,0.26666666666666666,"[ 753 1275  202  856 1099  444  593  380  916 1111  391   15  878 1341
 1008]","[ 995  471  753 1275  202  856 1099  444  593  380  916 1111  391   15
  878]"
58,0.3,0.3,11.533333333333337,0.2,0.24,0.24,"[ 270 1359 1084  754  120  873  788  509  408  787  524  387  963  416
  842]","[ 471  995  270 1359 1084  754  120  873  788  509  408  787  524  387
  963]"
59,0.0,0.0,11.533333333333337,0.0,0.0,0.0,"[ 671  855  458    3 1383  300 1154 1176  335   72 1055   24  457  932
 1225]","[ 995  471  671  855  458    3 1383  300 1154 1176  335   72 1055   24
  457]"
60,0.5,0.5,11.733333333333336,0.2,0.28571428571428575,0.28571428571428575,"[ 527  322  321  320  350  107  131  243  730 1235 1265  831  961  264
 1083]","[ 471  995  527  322  321  320  350  107  131  243  730 1235 1265  831
  961]"
61,0.5,0.5,11.933333333333335,0.2,0.28571428571428575,0.28571428571428575,"[ 539  566  333  944  435  564 1213  854   23 1191  787  689  283  789
  785]","[ 471  995  539  566  333  944  435  564 1213  854   23 1191  787  689
  283]"
62,0.0,0.0,11.933333333333335,0.0,0.0,0.0,"[ 381  148  787 1383  785  382  105  116  459  255  629  912  272   23
  788]","[ 471  995  381  148  787 1383  785  382  105  116  459  255  629  912
  272]"
63,0.0,0.0,11.933333333333335,0.0,0.0,0.0,"[1045 1359  839 1046 1118  763 1116 1146  420 1084  678 1122  411 1283
  230]","[ 995  471 1045 1359  839 1046 1118  763 1116 1146  420 1084  678 1122
  411]"
64,0.3333333333333333,0.3333333333333333,12.000000000000002,0.06666666666666667,0.1111111111111111,0.1111111111111111,"[1204  202  391  856   15  593 1008  878 1252 1111  827 1298   52  753
 1341]","[ 995  471 1204  202  391  856   15  593 1008  878 1252 1111  827 1298
   52]"
65,0.4375,0.4375,12.466666666666669,0.4666666666666667,0.45161290322580644,0.45161290322580644,"[   3  393    4  388 1386  664  389    2  310  629  484  309  569 1282
  655]","[ 471  995    3  393    4  388 1386  664  389    2  310  629  484  309
  569]"
66,0.3333333333333333,0.16666666666666666,12.600000000000001,0.06666666666666667,0.19047619047619044,0.09523809523809522,"[ 128  590 1182  310  484  629  393  366  375    2  116  306  133  458
  664]","[ 471  995  128  590 1182  310  484  629  393  366  375    2  116  306
  133]"
67,0.6,0.6,13.200000000000001,0.6,0.6,0.6,"[   3  393    4  664  389    2  458  128  629  484  309  388 1282  310
 1244]","[ 471  995    3  393    4  664  389    2  458  128  629  484  309  388
 1282]"
68,0.16666666666666666,0.16666666666666666,13.266666666666667,0.06666666666666667,0.09523809523809522,0.09523809523809522,"[ 594  493  480  628   60   81  248 1266 1333  878  559  343 1161  560
  374]","[ 471  995  594  493  480  628   60   81  248 1266 1333  878  559  343
 1161]"
69,0.0,0.0,13.266666666666667,0.0,0.0,0.0,"[1138  264  333  565  310 1193  365  366  105  300  375  664  671  559
 1137]","[ 995  471 1138  264  333  565  310 1193  365  366  105  300  375  664
  671]"
70,0.36363636363636365,0.36363636363636365,13.533333333333335,0.26666666666666666,0.30769230769230765,0.30769230769230765,"[ 540  300  327    4    3  359  349   62  570  180   24 1260  573  365
   72]","[ 471  995  540  300  327    4    3  359  349   62  570  180   24 1260
  573]"
71,0.2222222222222222,0.2222222222222222,13.666666666666668,0.13333333333333333,0.16666666666666669,0.16666666666666669,"[ 573 1253  525   63  540  570 1395  345  572  973  310  256  170  537
  305]","[ 995  471  573 1253  525   63  540  570 1395  345  572  973  310  256
  170]"
72,0.05555555555555555,0.05555555555555555,13.733333333333334,0.06666666666666667,0.0606060606060606,0.0606060606060606,"[ 663   53  941  193 1299  238  347  315  670  799  139  285 1395  416
 1300]","[ 471  995  663   53  941  193 1299  238  347  315  670  799  139  285
 1395]"
73,0.2857142857142857,0.2857142857142857,14.133333333333335,0.4,0.3333333333333333,0.3333333333333333,"[ 573  332  541  488  517  577 1254  307 1061  572  103  401  552  373
 1073]","[ 471  995  573  332  541  488  517  577 1254  307 1061  572  103  401
  552]"
74,0.14285714285714285,0.14285714285714285,14.200000000000001,0.06666666666666667,0.09090909090909091,0.09090909090909091,"[  26 1153 1142  355  904 1155  594   68  431  608 1158  280  576  516
  809]","[ 471  995   26 1153 1142  355  904 1155  594   68  431  608 1158  280
  576]"
75,0.3333333333333333,0.3333333333333333,14.333333333333334,0.13333333333333333,0.19047619047619044,0.19047619047619044,"[ 324 1393 1395  559  645  283   55  366  630  323   50 1161  564  438
   73]","[ 471  995  324 1393 1395  559  645  283   55  366  630  323   50 1161
  564]"
76,0.375,0.375,14.533333333333333,0.2,0.26086956521739135,0.26086956521739135,"[ 668  474  630   50 1157 1158  568  334  329  667 1372 1007 1274  331
 1313]","[ 471  995  668  474  630   50 1157 1158  568  334  329  667 1372 1007
 1274]"
77,0.7142857142857143,0.5714285714285714,14.866666666666667,0.26666666666666666,0.4545454545454545,0.36363636363636365,"[ 329  667 1395  630 1364  572 1394  537  335  668 1263 1264    9 1391
   71]","[ 471  995  329  667 1395  630 1364  572 1394  537  335  668 1263 1264
    9]"
78,0.75,0.5,15.066666666666666,0.13333333333333333,0.31578947368421056,0.2105263157894737,"[ 589  591  543  935  578  138  237  772 1043 1355  341  216  214  588
  850]","[ 995  471  589  591  543  935  578  138  237  772 1043 1355  341  216
  214]"
79,0.3333333333333333,0.3333333333333333,15.2,0.13333333333333333,0.19047619047619044,0.19047619047619044,"[ 544  199  748  597  600  568  360  556 1066  443 1229  670  593  755
  781]","[ 995  471  544  199  748  597  600  568  360  556 1066  443 1229  670
  593]"
80,0.4,0.4,15.333333333333332,0.13333333333333333,0.2,0.2,"[ 544  748  790  878  301  199  600  251  597 1066 1317  917  606  981
  599]","[ 995  471  544  748  790  878  301  199  600  251  597 1066 1317  917
  606]"
81,0.6666666666666666,0.3333333333333333,15.466666666666665,0.06666666666666667,0.2222222222222222,0.1111111111111111,"[ 714  598 1153  876  594  795  809  799  431  516 1155  602  141  672
 1353]","[ 995  471  714  598 1153  876  594  795  809  799  431  516 1155  602
  141]"
82,0.5,0.5,15.666666666666664,0.2,0.28571428571428575,0.28571428571428575,"[ 676  678  420 1337 1339  677 1334  465  204  921 1080  415  879  792
  779]","[ 471  995  676  678  420 1337 1339  677 1334  465  204  921 1080  415
  879]"
83,0.4,0.4,15.799999999999997,0.13333333333333333,0.2,0.2,"[ 753 1275  428   19 1059  657 1070  633  122  706  680  380 1196  898
  966]","[ 995  471  753 1275  428   19 1059  657 1070  633  122  706  680  380
 1196]"
84,0.08333333333333333,0.08333333333333333,15.866666666666664,0.06666666666666667,0.07407407407407407,0.07407407407407407,"[ 873  283   19  564  122  295  559  435  398 1393  101  145   98  347
  293]","[ 471  995  873  283   19  564  122  295  559  435  398 1393  101  145
   98]"
85,0.0,0.0,15.866666666666664,0.0,0.0,0.0,"[1155  876  610  795   84  431 1153  719  874  294  809  594  598  602
  516]","[ 471  995 1155  876  610  795   84  431 1153  719  874  294  809  594
  598]"
86,0.3333333333333333,0.3333333333333333,15.93333333333333,0.06666666666666667,0.1111111111111111,0.1111111111111111,"[ 755  431  188  801  280  179  600  544  545  748  199 1155 1290  599
  322]","[ 471  995  755  431  188  801  280  179  600  544  545  748  199 1155
 1290]"
87,0.0,0.0,15.93333333333333,0.0,0.0,0.0,"[ 334   26 1228  797  655  439  572  610  707  569  660  310 1309  526
  335]","[ 471  995  334   26 1228  797  655  439  572  610  707  569  660  310
 1309]"
88,1.0,1.0,16.399999999999995,0.4666666666666667,0.6363636363636364,0.6363636363636364,"[ 617  616  613  548  622  614  510  618  449 1150  615  162 1244  958
 1291]","[ 995  471  617  616  613  548  622  614  510  618  449 1150  615  162
 1244]"
89,0.5714285714285714,0.5714285714285714,16.66666666666666,0.26666666666666666,0.36363636363636365,0.36363636363636365,"[ 752  793  803  205  801  433  797  794  696  924  757  632  526 1340
  432]",[995 471 752 793 803 205 801 433 797 794 696 924 757 632 526]
90,0.42857142857142855,0.42857142857142855,17.06666666666666,0.4,0.4137931034482759,0.4137931034482759,"[ 358 1187  265  457  335 1228  798 1364 1257  291 1367  996  411  569
   71]","[ 995  471  358 1187  265  457  335 1228  798 1364 1257  291 1367  996
  411]"
91,0.2,0.2,17.199999999999992,0.13333333333333333,0.16,0.16,"[ 610  252  799  503  526  316  879 1062  431  468  925 1075  440  520
  780]","[ 995  471  610  252  799  503  526  316  879 1062  431  468  925 1075
  440]"
92,0.6428571428571429,0.6428571428571429,17.799999999999994,0.6,0.6206896551724138,0.6206896551724138,"[1247  810  758  806  804 1252 1243  809  808  811  783  218 1093  683
  790]","[ 995  471 1247  810  758  806  804 1252 1243  809  808  811  783  218
 1093]"
93,1.0,1.0,17.933333333333326,0.13333333333333333,0.23529411764705882,0.23529411764705882,"[ 635  691  355  302   68  413  628 1374 1230  577  686  552 1241 1143
 1072]","[ 995  471  635  691  355  302   68  413  628 1374 1230  577  686  552
 1241]"
94,0.46153846153846156,0.46153846153846156,18.333333333333325,0.4,0.42857142857142855,0.42857142857142855,"[1393  283  559 1161  983  564  366  438  689  662 1395 1394  668  365
 1099]","[ 471  995 1393  283  559 1161  983  564  366  438  689  662 1395 1394
  668]"
95,1.0,1.0,18.533333333333324,0.2,0.33333333333333337,0.33333333333333337,"[ 662  564 1395  283  635  370 1393  689  123  101  120  145  628 1213
  398]","[ 995  471  662  564 1395  283  635  370 1393  689  123  101  120  145
  628]"
96,0.5,0.42857142857142855,18.99999999999999,0.4,0.4827586206896552,0.4137931034482759,"[ 637  701  699  698 1259  903 1332  683  779 1109  632 1380 1339  700
  465]","[ 471  995  637  701  699  698 1259  903 1332  683  779 1109  632 1380
 1339]"
97,0.0,0.0,18.99999999999999,0.0,0.0,0.0,"[1270 1214  807  953  880  440  725  286  516  728  906  329 1001  265
   36]","[ 995  471 1270 1214  807  953  880  440  725  286  516  728  906  329
 1001]"
98,0.16666666666666666,0.16666666666666666,19.066666666666656,0.06666666666666667,0.09523809523809522,0.09523809523809522,"[1343  638  182 1211  288  311 1393 1080  238  717  559  918  798  212
 1064]","[ 995  471 1343  638  182 1211  288  311 1393 1080  238  717  559  918
  798]"
99,0.6,0.6,19.266666666666655,0.2,0.3,0.3,"[1379  274  153  958   77  639  717  715  553  461   86 1203 1333   32
 1114]","[ 995  471 1379  274  153  958   77  639  717  715  553  461   86 1203
 1333]"
100,0.5,0.5,19.599999999999987,0.3333333333333333,0.4,0.4,"[1122 1126 1013  822 1171 1051 1118  823  760  739 1131 1172  741  642
  849]","[ 995  471 1122 1126 1013  822 1171 1051 1118  823  760  739 1131 1172
  741]"
101,0.7142857142857143,0.7142857142857143,19.93333333333332,0.3333333333333333,0.4545454545454545,0.4545454545454545,"[ 817  760  826  820  825  823 1119  378  818  680 1025  801  867  232
 1132]","[ 471  995  817  760  826  820  825  823 1119  378  818  680 1025  801
  867]"
102,0.4,0.4,20.066666666666652,0.13333333333333333,0.2,0.2,"[ 910  660  516  998 1001  728  834  497  286 1361 1007 1242  948  774
 1006]","[ 471  995  910  660  516  998 1001  728  834  497  286 1361 1007 1242
  948]"
103,0.3333333333333333,0.3333333333333333,20.13333333333332,0.06666666666666667,0.1111111111111111,0.1111111111111111,"[ 761 1048  720  770 1049 1127  669  956 1050 1214  951 1126  400 1369
 1174]","[ 995  471  761 1048  720  770 1049 1127  669  956 1050 1214  951 1126
  400]"
104,0.3333333333333333,0.16666666666666666,20.26666666666665,0.06666666666666667,0.19047619047619044,0.09523809523809522,"[ 762 1024  644   29  821 1055  744 1316  739  824  462  962  826 1054
  835]","[ 471  995  762 1024  644   29  821 1055  744 1316  739  824  462  962
  826]"
105,0.6666666666666666,0.6666666666666666,20.533333333333317,0.26666666666666666,0.3809523809523809,0.3809523809523809,"[ 764  740  848  821  890 1018  847  846 1172  887  974  852 1012 1019
   47]","[ 471  995  764  740  848  821  890 1018  847  846 1172  887  974  852
 1012]"
106,0.6666666666666666,0.6666666666666666,20.799999999999983,0.26666666666666666,0.3809523809523809,0.3809523809523809,"[ 908  764  594  890  847  740 1129  844  100  739  846 1044 1172  848
  852]","[ 471  995  908  764  594  890  847  740 1129  844  100  739  846 1044
 1172]"
107,0.375,0.375,20.999999999999982,0.2,0.26086956521739135,0.26086956521739135,"[ 640  909  415   51  137  725  811  722  209  220   29  100  834 1051
  883]",[995 471 640 909 415  51 137 725 811 722 209 220  29 100 834]
108,0.875,0.75,21.466666666666647,0.4,0.608695652173913,0.5217391304347827,"[  75  726  768  884 1244 1208  720  909  883  866  724  881  640  865
  723]","[ 995  471   75  726  768  884 1244 1208  720  909  883  866  724  881
  640]"
109,0.16666666666666666,0.0,21.533333333333314,0.0,0.09523809523809522,0.0,"[  31  859 1008  864    5  711  856  158  658  627  391  729  709  982
  606]","[ 471  995   31  859 1008  864    5  711  856  158  658  627  391  729
  709]"
110,0.0,0.0,21.533333333333314,0.0,0.0,0.0,"[ 424  915  914  412 1320 1020 1251 1071  334  846 1117 1032  245  843
 1398]","[ 995  471  424  915  914  412 1320 1020 1251 1071  334  846 1117 1032
  245]"
111,0.5,0.375,21.79999999999998,0.2,0.3478260869565218,0.26086956521739135,"[ 894  391  858  856  658 1131 1008  948  859  390  202  857  593  627
  766]","[ 471  995  894  391  858  856  658 1131 1008  948  859  390  202  857
  593]"
112,0.6666666666666666,0.6666666666666666,21.933333333333312,0.13333333333333333,0.2222222222222222,0.2222222222222222,"[ 641  730  736  735  840  733 1045  955  647 1370  607 1398  424  320
  648]","[ 471  995  641  730  736  735  840  733 1045  955  647 1370  607 1398
  424]"
113,0.2,0.2,21.99999999999998,0.06666666666666667,0.1,0.1,"[ 748  503  716  708  685  368  312  638  347  815 1290  801  468  526
   14]","[ 995  471  748  503  716  708  685  368  312  638  347  815 1290  801
  468]"
114,0.4,0.4,22.13333333333331,0.13333333333333333,0.2,0.2,"[ 895 1266  503 1290  526  468  433  780  794  757  783  919  924  803
  752]","[ 471  995  895 1266  503 1290  526  468  433  780  794  757  783  919
  924]"
