query id,cosine recall,euclidean recall,cosine precision,euclidean precision,cosine f-measure,euclidean f-measure,cosine similarity results,euclidean similarity results
16,1.0,1.0,3.6666666666666674,0.26666666666666666,0.4210526315789474,0.4210526315789474,"[ 498  106 1063  266 1304  292 1301  248  987 1083 1084  196  231  785
 1246]","[ 498  106 1063  266 1304  292 1301  248  987 1083 1084  196  231  785
 1246]"
17,0.6666666666666666,0.6666666666666666,3.8000000000000007,0.13333333333333333,0.2222222222222222,0.2222222222222222,"[ 106 1304  498 1301  785 1108 1083  579  787  266  414  771  149  987
 1148]","[ 106 1304  498 1301  785 1108 1083  579  787  266  414  771  149  987
 1148]"
18,0.75,0.75,4.000000000000001,0.2,0.31578947368421056,0.31578947368421056,"[ 492  498  196  248 1135   56  232  370 1285 1304   58  197   57  234
  124]","[ 492  498  196  248 1135   56  232  370 1285 1304   58  197   57  234
  124]"
19,0.5,0.5,4.333333333333334,0.3333333333333333,0.4,0.4,"[ 716  164 1346 1219  554 1291 1217  639  499  713  815 1347 1345   32
  708]","[ 716  164 1346 1219  554 1291 1217  639  499  713  815 1347 1345   32
  708]"
20,0.9,0.9,4.933333333333334,0.6,0.7200000000000001,0.7200000000000001,"[ 500  270  268   88  267  407  269  450   87 1222  408  653  607 1236
 1273]","[ 500  270  268   88  267  407  269  450   87 1222  408  653  607 1236
 1273]"
21,0.4,0.4,5.066666666666667,0.13333333333333333,0.2,0.2,"[ 502   68 1003 1007  998  171 1004  583  271 1156  975   38  329  185
  302]","[ 502   68 1003 1007  998  171 1004  583  271 1156  975   38  329  185
  302]"
22,0.0,0.0,5.066666666666667,0.0,0.0,0.0,"[ 254  413  165 1212  140  125  348  346   99  361  398  459   16  786
   43]","[ 254  413  165 1212  140  125  348  346   99  361  398  459   16  786
   43]"
23,0.15151515151515152,0.15151515151515152,5.4,0.3333333333333333,0.20833333333333331,0.20833333333333331,"[ 892  363  746  530  875  444   14  899  902  202  917 1333  753  779
  380]","[ 892  363  746  530  875  444   14  899  902  202  917 1333  753  779
  380]"
24,1.0,1.0,5.666666666666667,0.26666666666666666,0.4210526315789474,0.4210526315789474,"[ 756   46   92  833  832  866 1088 1087 1308  950   47 1020  837 1017
  821]","[ 756   46   92  833  832  866 1088 1087 1308  950   47 1020  837 1017
  821]"
25,0.4,0.4,5.933333333333334,0.26666666666666666,0.32,0.32,"[ 511  455  487  277  216  214  126  439   48 1228 1367   97 1202  409
  187]","[ 511  455  487  277  216  214  126  439   48 1228 1367   97 1202  409
  187]"
26,0.2857142857142857,0.2857142857142857,6.066666666666667,0.13333333333333333,0.18181818181818182,0.18181818181818182,"[ 611    4  382  306  307 1365 1182  629    3  145  292  458  155  148
  326]","[ 611    4  382  306  307 1365 1182  629    3  145  292  458  155  148
  326]"
27,0.0,0.0,6.066666666666667,0.0,0.0,0.0,"[ 752  247  194  676  249  712  921 1340 1280  279 1320  227 1035  929
  685]","[ 752  247  194  676  249  712  921 1340 1280  279 1320  227 1035  929
  685]"
28,0.0,0.0,6.066666666666667,0.0,0.0,0.0,"[ 227 1280  752  246 1362  432  545  677 1332  916  249  929  712  676
  521]","[ 227 1280  752  246 1362  432  545  677 1332  916  249  929  712  676
  521]"
29,0.2,0.2,6.200000000000001,0.13333333333333333,0.16,0.16,[933 420 757 601 675 222 902 229 465 600 797 793 440 247 289],[933 420 757 601 675 222 902 229 465 600 797 793 440 247 289]
30,0.125,0.125,6.2666666666666675,0.06666666666666667,0.08695652173913045,0.08695652173913045,"[ 420  699  225  601  440  779  147  222  633  919  902  229 1333  682
  801]","[ 420  699  225  601  440  779  147  222  633  919  902  229 1333  682
  801]"
31,0.5,0.5,6.333333333333334,0.06666666666666667,0.11764705882352941,0.11764705882352941,"[ 751  381  382 1182  659  292 1382  788 1235  610  261  196  784 1261
 1251]","[ 751  381  382 1182  659  292 1382  788 1235  610  261  196  784 1261
 1251]"
32,0.5714285714285714,0.5714285714285714,6.6000000000000005,0.26666666666666666,0.36363636363636365,0.36363636363636365,"[ 752  247  921  877  249 1340  194  467  916  235  432  250  676  677
  547]","[ 752  247  921  877  249 1340  194  467  916  235  432  250  676  677
  547]"
33,0.75,0.75,6.800000000000001,0.2,0.31578947368421056,0.31578947368421056,"[ 516  714  755  431  594  790 1153  876  141   76  315  904  598  799
  608]","[ 516  714  755  431  594  790 1153  876  141   76  315  904  598  799
  608]"
34,0.5714285714285714,0.5714285714285714,7.066666666666667,0.26666666666666666,0.36363636363636365,0.36363636363636365,"[1153  431  933  594  755  799  311  315   99  608  140  805  516  265
  252]","[1153  431  933  594  755  799  311  315   99  608  140  805  516  265
  252]"
35,0.75,0.75,7.2666666666666675,0.2,0.31578947368421056,0.31578947368421056,"[ 319  166  132 1244 1312 1160  517  488 1327 1374  129  169   65  721
  137]","[ 319  166  132 1244 1312 1160  517  488 1327 1374  129  169   65  721
  137]"
36,0.3333333333333333,0.3333333333333333,7.333333333333334,0.06666666666666667,0.1111111111111111,0.1111111111111111,"[ 168  480  344  646  980  623 1215  493  560  343  240  962  661  102
  135]","[ 168  480  344  646  980  623 1215  493  560  343  240  962  661  102
  135]"
37,0.3,0.3,7.533333333333334,0.2,0.24,0.24,"[ 492  186  188  176  232  179 1382 1311  519  242  370  174  292  473
  583]","[ 492  186  188  176  232  179 1382 1311  519  242  370  174  292  473
  583]"
38,0.18181818181818182,0.18181818181818182,7.666666666666668,0.13333333333333333,0.15384615384615383,0.15384615384615383,"[ 976 1196  979  186  192  536  927   25 1183 1211 1391  373 1299  272
  182]","[ 976 1196  979  186  192  536  927   25 1183 1211 1391  373 1299  272
  182]"
39,0.14285714285714285,0.14285714285714285,7.800000000000002,0.13333333333333333,0.1379310344827586,0.1379310344827586,"[   8 1278  207   43 1220  293   40   96  314   79  150  459  335  461
 1205]","[   8 1278  207   43 1220  293   40   96  314   79  150  459  335  461
 1205]"
40,0.3076923076923077,0.3076923076923077,8.066666666666668,0.26666666666666666,0.28571428571428575,0.28571428571428575,"[  41  536  976 1196  558  979  272  319  373 1220 1151  182    7  334
 1114]","[  41  536  976 1196  558  979  272  319  373 1220 1151  182    7  334
 1114]"
41,0.75,0.75,8.266666666666667,0.2,0.31578947368421056,0.31578947368421056,"[ 289  191  601  288  229  433  420  222 1277 1342  901  464  432  927
  452]","[ 289  191  601  288  229  433  420  222 1277 1342  901  464  432  927
  452]"
42,0.8333333333333334,0.8333333333333334,8.600000000000001,0.3333333333333333,0.47619047619047616,0.47619047619047616,"[ 521  468  526  440  404  503  469  313  470  467  452  439 1242  227
  919]","[ 521  468  526  440  404  503  469  313  470  467  452  439 1242  227
  919]"
43,0.7142857142857143,0.7142857142857143,8.933333333333335,0.3333333333333333,0.4545454545454545,0.4545454545454545,"[ 404  467  468  440  503  313  521 1267  469 1210  194  526  206  249
  452]","[ 404  467  468  440  503  313  521 1267  469 1210  194  526  206  249
  452]"
44,0.0,0.0,8.933333333333335,0.0,0.0,0.0,"[ 110  317 1295  236  167  488 1190  518  169 1160  552 1245 1252 1139
  166]","[ 110  317 1295  236  167  488 1190  518  169 1160  552 1245 1252 1139
  166]"
45,0.23076923076923078,0.23076923076923078,9.133333333333335,0.2,0.21428571428571427,0.21428571428571427,"[ 305  254  525 1214  655  459  540  331  645  338  355  361   84  560
 1212]","[ 305  254  525 1214  655  459  540  331  645  338  355  361   84  560
 1212]"
46,0.1875,0.1875,9.333333333333334,0.2,0.19354838709677422,0.19354838709677422,"[ 655  962  260  666  623  352  873  560   84  120  670  559  101   21
 1185]","[ 655  962  260  666  623  352  873  560   84  120  670  559  101   21
 1185]"
47,0.5333333333333333,0.5333333333333333,9.866666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,"[ 304  305  310  525  308 1200  570  307  568   37  572  334 1158  327
  573]","[ 304  305  310  525  308 1200  570  307  568   37  572  334 1158  327
  573]"
48,0.4166666666666667,0.4166666666666667,10.200000000000001,0.3333333333333333,0.3703703703703704,0.3703703703703704,"[ 526  797  440   26  439  683  211 1300 1228  710  900  187 1211   79
   40]","[ 526  797  440   26  439  683  211 1300 1228  710  900  187 1211   79
   40]"
49,1.0,1.0,10.4,0.2,0.33333333333333337,0.33333333333333337,"[ 320  476  322  527  321  478  479  150  731  111 1182  648  107  584
  777]","[ 320  476  322  527  321  478  479  150  731  111 1182  648  107  584
  777]"
50,0.42857142857142855,0.42857142857142855,10.6,0.2,0.27272727272727276,0.27272727272727276,"[ 629 1301   73  528  261  134   43 1324  375    7  192  381   94  271
 1372]","[ 629 1301   73  528  261  134   43 1324  375    7  192  381   94  271
 1372]"
51,0.7272727272727273,0.7272727272727273,11.133333333333333,0.5333333333333333,0.6153846153846153,0.6153846153846153,"[1301  261  134   94  381 1149  459  192 1302  528  105  326  629 1365
  292]","[1301  261  134   94  381 1149  459  192 1302  528  105  326  629 1365
  292]"
52,0.8,0.8,11.4,0.26666666666666666,0.4,0.4,"[ 326  528  306  459  254   21 1260 1215  629  145 1355  348   43  655
  899]","[ 326  528  306  459  254   21 1260 1215  629  145 1355  348   43  655
  899]"
53,0.5454545454545454,0.5454545454545454,11.8,0.4,0.4615384615384615,0.4615384615384615,"[ 208 1139 1221   33  967  297  447   34  531  296 1255  112 1273  653
  167]","[ 208 1139 1221   33  967  297  447   34  531  296 1255  112 1273  653
  167]"
54,0.4,0.4,12.066666666666668,0.26666666666666666,0.32,0.32,"[ 354  101   44  559  555  662  123   84  666 1307 1213  283  670  294
 1393]","[ 354  101   44  559  555  662  123   84  666 1307 1213  283  670  294
 1393]"
55,0.5454545454545454,0.5454545454545454,12.466666666666669,0.4,0.4615384615384615,0.4615384615384615,"[ 460  376  538  458  562   94 1182   16  271 1301    4   62  292 1365
  629]","[ 460  376  538  458  562   94 1182   16  271 1301    4   62  292 1365
  629]"
56,0.2727272727272727,0.2727272727272727,12.666666666666668,0.2,0.23076923076923075,0.23076923076923075,"[ 753  874  202  363  441  749  878  362  879 1331 1289 1008  634  593
 1339]","[ 753  874  202  363  441  749  878  362  879 1331 1289 1008  634  593
 1339]"
57,0.26666666666666666,0.26666666666666666,12.933333333333335,0.26666666666666666,0.26666666666666666,0.26666666666666666,"[ 363  530  444 1111  874  593  362  753  202  748 1242  380  686  857
  442]","[ 363  530  444 1111  874  593  362  753  202  748 1242  380  686  857
  442]"
58,0.3,0.3,13.133333333333335,0.2,0.24,0.24,"[ 784  754  539  789  912 1159  387   98  873  435 1084  159  522  978
  550]","[ 784  754  539  789  912 1159  387   98  873  435 1084  159  522  978
  550]"
59,0.2,0.2,13.200000000000001,0.06666666666666667,0.1,0.1,"[ 261 1301  629 1182  977  150  785  459  382  375 1149  105 1383  381
 1235]","[ 261 1301  629 1182  977  150  785  459  382  375 1149  105 1383  381
 1235]"
60,0.8333333333333334,0.8333333333333334,13.533333333333335,0.3333333333333333,0.47619047619047616,0.47619047619047616,"[ 321  322  107  476  527  320  960  241  365  961  366  150 1185  478
  474]","[ 321  322  107  476  527  320  960  241  365  961  366  150 1185  478
  474]"
61,0.8333333333333334,0.8333333333333334,13.866666666666669,0.3333333333333333,0.47619047619047616,0.47619047619047616,"[ 539  784  789  754  435  565  564  912  978   98   23  855  566 1159
  873]","[ 539  784  789  754  435  565  564  912  978   98   23  855  566 1159
  873]"
62,0.5,0.5,14.066666666666668,0.2,0.28571428571428575,0.28571428571428575,"[ 785  382  381  105  261 1078  784  375  659  787 1084   23 1081  977
  565]","[ 785  382  381  105  261 1078  784  375  659  787 1084   23 1081  977
  565]"
63,0.0,0.0,14.066666666666668,0.0,0.0,0.0,"[1382 1045  776 1135  659  370  381  492 1311 1046  788  196  839  785
   57]","[1382 1045  776 1135  659  370  381  492 1311 1046  788  196  839  785
   57]"
64,0.6666666666666666,0.6666666666666666,14.200000000000001,0.13333333333333333,0.2222222222222222,0.2222222222222222,"[ 362  753  380  202  627   15  781  878  874  864  390  749 1111 1290
  593]","[ 362  753  380  202  627   15  781  878  874  864  390  749 1111 1290
  593]"
65,0.5,0.5,14.733333333333334,0.5333333333333333,0.5161290322580646,0.5161290322580646,"[ 388    3  180    4  664  393 1251  133    2  155  629 1370 1149  306
  977]","[ 388    3  180    4  664  393 1251  133    2  155  629 1370 1149  306
  977]"
66,0.5,0.5,14.933333333333334,0.2,0.28571428571428575,0.28571428571428575,"[ 180  394  664  323  659  475 1083  310  540  389  107 1251  255   97
    2]","[ 180  394  664  323  659  475 1083  310  540  389  107 1251  255   97
    2]"
67,0.4666666666666667,0.4666666666666667,15.4,0.4666666666666667,0.4666666666666667,0.4666666666666667,"[   3  393  180    4 1370  458  664  977  629  155    2  611  306   72
  310]","[   3  393  180    4 1370  458  664  977  629  155    2  611  306   72
  310]"
68,0.16666666666666666,0.16666666666666666,15.466666666666667,0.06666666666666667,0.09523809523809522,0.09523809523809522,"[ 628  480  645  555  123 1240  344 1185  366  302  365  352  646   84
 1100]","[ 628  480  645  555  123 1240  344 1185  366  302  365  352  646   84
 1100]"
69,0.3333333333333333,0.3333333333333333,15.6,0.13333333333333333,0.19047619047619044,0.19047619047619044,"[ 479  150  457  111  322 1182  460  459  458  977  527 1383  255  180
  128]","[ 479  150  457  111  322 1182  460  459  458  977  527 1383  255  180
  128]"
70,0.18181818181818182,0.18181818181818182,15.733333333333333,0.13333333333333333,0.15384615384615383,0.15384615384615383,"[ 300  150  255  540  111  180 1149  327  459  460 1182  479 1260  977
  349]","[ 300  150  255  540  111  180 1149  327  459  460 1182  479 1260  977
  349]"
71,0.1111111111111111,0.1111111111111111,15.799999999999999,0.06666666666666667,0.08333333333333334,0.08333333333333334,"[1299  573   37  540  192  308   36  305  372  347  328  304 1151 1157
  570]","[1299  573   37  540  192  308   36  305  372  347  328  304 1151 1157
  570]"
72,0.05555555555555555,0.05555555555555555,15.866666666666665,0.06666666666666667,0.0606060606060606,0.0606060606060606,"[1212  630  413    7   97  474  315 1214  255  165  346  361   17 1371
  710]","[1212  630  413    7   97  474  315 1214  255  165  346  361   17 1371
  710]"
73,0.2857142857142857,0.2857142857142857,16.266666666666666,0.4,0.3333333333333333,0.3333333333333333,"[ 401  541  488  332  574 1295 1391 1299  328   28  329 1374 1310  421
  625]","[ 401  541  488  332  574 1295 1391 1299  328   28  329 1374 1310  421
  625]"
74,0.2857142857142857,0.2857142857142857,16.4,0.13333333333333333,0.18181818181818182,0.18181818181818182,"[ 372  656 1353  575   38   68 1153  800   11  529  604  608 1204 1354
  430]","[ 372  656 1353  575   38   68 1153  800   11  529  604  608 1204 1354
  430]"
75,0.3333333333333333,0.3333333333333333,16.53333333333333,0.13333333333333333,0.19047619047619044,0.19047619047619044,"[ 668  324 1236  623  559  303  437 1393  394   84  630  524  873  872
 1395]","[ 668  324 1236  623  559  303  437 1393  394   84  630  524  873  872
 1395]"
76,0.375,0.375,16.73333333333333,0.2,0.26086956521739135,0.26086956521739135,"[ 572  329  667  495  171 1394 1299  192  328  630 1274  308 1157 1309
 1319]","[ 572  329  667  495  171 1394 1299  192  328  630 1274  308 1157 1309
 1319]"
77,0.42857142857142855,0.42857142857142855,16.93333333333333,0.2,0.27272727272727276,0.27272727272727276,"[ 798  667  630 1364  170  329  291  328  345 1299  572  309 1356  504
 1248]","[ 798  667  630 1364  170  329  291  328  345 1299  572  309 1356  504
 1248]"
78,1.0,1.0,17.199999999999996,0.26666666666666666,0.4210526315789474,0.4210526315789474,[589 138 578 588 591 543 590 237  18 772 592 990 214 215 216],[589 138 578 588 591 543 590 237  18 772 592 990 214 215 216]
79,0.16666666666666666,0.16666666666666666,17.266666666666662,0.06666666666666667,0.09523809523809522,0.09523809523809522,"[ 141 1229  544  567  347  251  573 1076  748 1310  373  746  193  360
  372]","[ 141 1229  544  567  347  251  573 1076  748 1310  373  746  193  360
  372]"
80,0.2,0.2,17.33333333333333,0.06666666666666667,0.1,0.1,"[ 594  755 1336  199  141  790   76  602  238  140  431  363  748  876
  441]","[ 594  755 1336  199  141  790   76  602  238  140  431  363  748  876
  441]"
81,1.0,1.0,17.533333333333328,0.2,0.33333333333333337,0.33333333333333337,"[ 714  799  672  631  443  516  652  431  755  206  252 1353  239  687
  795]","[ 714  799  672  631  443  516  652  431  755  206  252 1353  239  687
  795]"
82,0.6666666666666666,0.6666666666666666,17.799999999999994,0.26666666666666666,0.3809523809523809,0.3809523809523809,"[1334  632 1332  677  204 1246  674 1343  676  678 1280  704  287 1289
  779]","[1334  632 1332  677  204 1246  674 1343  676  678 1280  704  287 1289
  779]"
83,0.2,0.2,17.86666666666666,0.06666666666666667,0.1,0.1,"[  19  371  428  224 1284   48  122  680 1309  514  124   63  626  152
  116]","[  19  371  428  224 1284   48  122  680 1309  514  124   63  626  152
  116]"
84,0.5,0.5,18.26666666666666,0.4,0.4444444444444445,0.4444444444444445,"[ 522  662  294  435  378  962  784  873  546  352  661  142  555 1307
  789]","[ 522  662  294  435  378  962  784  873  546  352  661  142  555 1307
  789]"
85,0.2,0.2,18.333333333333325,0.06666666666666667,0.1,0.1,"[ 418  315  710  207   96 1278  314 1153  154    7  377 1324 1220 1261
  563]","[ 418  315  710  207   96 1278  314 1153  154    7  377 1324 1220 1261
  563]"
86,1.0,1.0,18.533333333333324,0.2,0.33333333333333337,0.33333333333333337,"[ 755  594  251  179  431  544  608  790  597  188  430  876 1155  201
 1353]","[ 755  594  251  179  431  544  608  790  597  188  430  876 1155  201
 1353]"
87,0.0,0.0,18.533333333333324,0.0,0.0,0.0,"[ 439  170   71  798  134  334  335  569 1364  265  345  308    2  629
   72]","[ 439  170   71  798  134  334  335  569 1364  265  345  308    2  629
   72]"
88,1.0,1.0,18.99999999999999,0.4666666666666667,0.6363636363636364,0.6363636363636364,"[ 548  613  614  615  617  618  616  622  619  448 1291  449  162 1344
   67]","[ 548  613  614  615  617  618  616  622  619  448 1291  449  162 1344
   67]"
89,0.7142857142857143,0.7142857142857143,19.33333333333332,0.3333333333333333,0.4545454545454545,0.4545454545454545,[420 793 902 797 465 313 757 503 919 612 526 440 794 916 464],[420 793 902 797 465 313 757 503 919 612 526 440 794 916 464]
90,0.2857142857142857,0.2857142857142857,19.599999999999987,0.26666666666666666,0.2758620689655172,0.2758620689655172,"[ 358 1364   71  345  291  798  170  439  334 1228  265  569  187  355
  335]","[ 358 1364   71  345  291  798  170  439  334 1228  265  569  187  355
  335]"
91,0.4,0.4,19.866666666666653,0.26666666666666666,0.32,0.32,"[ 252 1153  799   41  608  296  672 1075  496 1114  429  800  468  129
  335]","[ 252 1153  799   41  608  296  672 1075  496 1114  429  800  468  129
  335]"
92,0.7857142857142857,0.7857142857142857,20.599999999999987,0.7333333333333333,0.7586206896551724,0.7586206896551724,"[ 758  804  811  808  810 1243  809  806 1247  807 1266  209  219  805
  721]","[ 758  804  811  808  810 1243  809  806 1247  807 1266  209  219  805
  721]"
93,1.0,1.0,20.73333333333332,0.13333333333333333,0.23529411764705882,0.23529411764705882,"[ 635 1374   68 1143  488 1335 1269 1230 1009  185  691 1156 1003 1315
 1158]","[ 635 1374   68 1143  488 1335 1269 1230 1009  185  691 1156 1003 1315
 1158]"
94,0.3076923076923077,0.3076923076923077,20.999999999999986,0.26666666666666666,0.28571428571428575,0.28571428571428575,"[ 559 1393  438 1161  668  283   84  524  539  303 1236 1099  586  670
  437]","[ 559 1393  438 1161  668  283   84  524  539  303 1236 1099  586  670
  437]"
95,0.3333333333333333,0.3333333333333333,21.066666666666652,0.06666666666666667,0.1111111111111111,0.1111111111111111,"[ 628 1393  789  555  784  662  159  101  981  983  944  872 1147  435
  181]","[ 628 1393  789  555  784  662  159  101  981  983  944  872 1147  435
  181]"
96,0.35714285714285715,0.35714285714285715,21.399999999999984,0.3333333333333333,0.3448275862068965,0.3448275862068965,"[ 920  637  705  699  779 1332  892  147  682  146 1339  453  902  917
  363]","[ 920  637  705  699  779 1332  892  147  682  146 1339  453  902  917
  363]"
97,0.0,0.0,21.399999999999984,0.0,0.0,0.0,"[ 804  806  807  810  253  263 1350  805  811  411  421 1114 1157  946
  556]","[ 804  806  807  810  253  263 1350  805  811  411  421 1114 1157  946
  556]"
98,0.3333333333333333,0.3333333333333333,21.533333333333317,0.13333333333333333,0.19047619047619044,0.19047619047619044,"[ 638  969  416  797  748  711 1095  792 1332  924  685  200 1218  227
  683]","[ 638  969  416  797  748  711 1095  792 1332  924  685  200 1218  227
  683]"
99,0.6,0.6,21.733333333333317,0.2,0.3,0.3,"[ 716   67  639  618 1344  164 1291  719  499  717  614  548  613   32
  615]","[ 716   67  639  618 1344  164 1291  719  499  717  614  548  613   32
  615]"
100,0.4,0.4,21.999999999999982,0.26666666666666666,0.32,0.32,"[1126  740 1122  739  741  743  760  742 1174 1052  744 1131 1173  822
 1051]","[1126  740 1122  739  741  743  760  742 1174 1052  744 1131 1173  822
 1051]"
101,1.0,1.0,22.466666666666647,0.4666666666666667,0.6363636363636364,0.6363636363636364,"[ 825  818  820  824 1119  817  819 1015  823  866 1013  821 1122  871
  760]","[ 825  818  820  824 1119  817  819 1015  823  866 1013  821 1122  871
  760]"
102,0.4,0.4,22.59999999999998,0.13333333333333333,0.2,0.2,"[ 910 1035 1017  913  862  864  835 1392 1130  914  856  950 1363  726
 1023]","[ 910 1035 1017  913  862  864  835 1392 1130  914  856  950 1363  726
 1023]"
103,0.6666666666666666,0.6666666666666666,22.733333333333313,0.13333333333333333,0.2222222222222222,0.2222222222222222,"[ 761 1174 1050 1126  831  935  827  830  956  826 1127 1049 1052  739
 1053]","[ 761 1174 1050 1126  831  935  827  830  956  826 1127 1049 1052  739
 1053]"
104,0.6666666666666666,0.6666666666666666,22.99999999999998,0.26666666666666666,0.3809523809523809,0.3809523809523809,"[ 762  835 1361  821 1056 1024  833  863  836  866 1029 1177  737  580
 1015]","[ 762  835 1361  821 1056 1024  833  863  836  866 1029 1177  737  580
 1015]"
105,0.6666666666666666,0.6666666666666666,23.266666666666644,0.26666666666666666,0.3809523809523809,0.3809523809523809,"[ 764  848  846 1045  196  765 1175  907  370 1125 1173  847 1039  139
 1171]","[ 764  848  846 1045  196  765 1175  907  370 1125 1173  847 1039  139
 1171]"
106,0.6666666666666666,0.6666666666666666,23.53333333333331,0.26666666666666666,0.3809523809523809,0.3809523809523809,"[ 847 1036  953 1038 1043  846 1039  844 1052  739 1042 1037  764  926
  765]","[ 847 1036  953 1038 1043  846 1039  844 1052  739 1042 1037  764  926
  765]"
107,0.75,0.75,23.93333333333331,0.4,0.5217391304347827,0.5217391304347827,[640 724 725  47 729 722 911 783 209 909 658 792  75 811 100],[640 724 725  47 729 722 911 783 209 909 658 792  75 811 100]
108,1.0,1.0,24.466666666666644,0.5333333333333333,0.6956521739130436,0.6956521739130436,"[  75  727  720  724  640  726  723  909  729  884 1039  722  883 1175
 1130]","[  75  727  720  724  640  726  723  909  729  884 1039  722  883 1175
 1130]"
109,0.16666666666666666,0.16666666666666666,24.53333333333331,0.06666666666666667,0.09523809523809522,0.09523809523809522,"[1008  859  766   29   31  858  982  707  546  102  142  658    5   66
  864]","[1008  859  766   29   31  858  982  707  546  102  142  658    5   66
  864]"
110,0.4,0.4,24.666666666666643,0.13333333333333333,0.2,0.2,"[1120  862  412  822 1174  744 1121  642 1399 1013 1357  928 1016  769
 1400]","[1120  862  412  822 1174  744 1121  642 1399 1013 1357  928 1016  769
 1400]"
111,0.75,0.75,25.06666666666664,0.4,0.5217391304347827,0.5217391304347827,"[ 864  857 1008  856  658  391  390  894   15  858  285  766  627  948
 1392]","[ 864  857 1008  856  658  391  390  894   15  858  285  766  627  948
 1392]"
112,1.0,1.0,25.26666666666664,0.2,0.33333333333333337,0.33333333333333337,"[ 641  730  734  648  840  422  955  736  735  647  732  737  733  731
 1054]","[ 641  730  734  648  840  422  955  736  735  647  732  737  733  731
 1054]"
113,0.2,0.2,25.333333333333307,0.06666666666666667,0.1,0.1,"[ 748  251  704  503  917  593  199  440 1111  201  687  755  468  919
  141]","[ 748  251  704  503  917  593  199  440 1111  201  687  755  468  919
  141]"
